Date,AAPL High,AAPL Low,AAPL Open,AAPL Close,AAPL Volume,AAPL Adj. Close,MSFT High,MSFT Low,MSFT Open,MSFT Close,MSFT Volume,MSFT Adj. Close,AMZN High,AMZN Low,AMZN Open,AMZN Close,AMZN Volume,AMZN Adj. Close,GOOG High,GOOG Low,GOOG Open,GOOG Close,GOOG Volume,GOOG Adj. Close,FB High,FB Low,FB Open,FB Close,FB Volume,FB Adj. Close,AAPL 2019-2021 Return,MSFT 2019-2021 Return,AMZN 2019-2021 Return,GOOGL 2019-2021 Return,FB 2019-2021 Return
10/9/2020,117,114.9199982,115.2799988,116.9700012,100506900,116.5943146,215.8600006,211.2299957,211.2299957,215.8099976,26458000,214.7518616,3288.98999,3197.830078,3210,3286.649902,4907900,3286.649902,1516.52002,1489.449951,1494.699951,1515.219971,1435300,1515.219971,264.75,262.1700134,264.519989,264.4500122,14107800,264.4500122,,,,,
10/12/2020,125.1800003,119.2799988,120.0599976,124.4000015,240226800,124.0004578,223.8600006,216.8099976,218.7899933,221.3999939,40461400,220.3144531,3496.23999,3339.550049,3349.939941,3442.929932,8364200,3442.929932,1593.859985,1532.569946,1543,1569.150024,2482600,1569.150024,280.1799927,267.8699951,270.2000122,275.75,31019300,275.75,,,,,
10/13/2020,125.3899994,119.6500015,125.2699966,121.0999985,262330500,120.7110443,225.2100067,220.4299927,222.7200012,222.8600006,28950800,221.7672882,3492.379883,3424.219971,3467.98999,3443.629883,5744700,3443.629883,1590,1563.199951,1583.72998,1571.680054,1601000,1571.680054,279.1000061,273.3900146,277.5799866,276.1400146,18063300,276.1400146,,,,,
10/14/2020,123.0299988,119.6200027,121,121.1900024,150712000,120.800766,224.2200012,219.1300049,223,220.8600006,23421700,219.7770996,3464.879883,3340,3447,3363.709961,5812700,3363.709961,1587.68396,1550.530029,1578.589966,1568.079956,1929300,1568.079956,278.75,271.5,277.6199951,271.8200073,15577800,271.8200073,,,,,
10/15/2020,121.1999969,118.1500015,118.7200012,120.7099991,112559200,120.3223038,220.3600006,216.0099945,217.1000061,219.6600037,22733100,218.5829926,3355.879883,3280,3292.01001,3338.649902,5223400,3338.649902,1575.10498,1545.030029,1547.150024,1559.130005,1540000,1559.130005,269.0400085,263.6700134,267.6000061,266.7200012,15416100,266.7200012,,,,,
10/16/2020,121.5500031,118.8099976,121.2799988,119.0199966,115393800,118.6377258,222.2899933,219.3200073,220.1499939,219.6600037,26057900,218.5829926,3399.659912,3160,3363.22998,3272.709961,6474400,3272.709961,1581.130005,1563,1565.849976,1573.01001,1434700,1573.01001,271.3699951,265.2999878,267.3800049,265.9299927,16622700,265.9299927,,,,,
10/19/2020,120.4199982,115.6600037,119.9599991,115.9800034,120639300,115.6074982,222.3000031,213.7200012,220.4199982,214.2200012,27625800,213.1696625,3329,3192.73999,3299.610107,3207.209961,5223600,3207.209961,1588.150024,1528,1580.459961,1534.609985,1607100,1534.609985,268.5499878,259.8800049,265.5299988,261.3999939,13587000,261.3999939,,,,,
10/20/2020,118.9800034,115.6299973,116.1999969,117.5100021,124423700,117.1325912,217.3699951,213.0899963,215.8000031,214.6499939,22753500,213.5975342,3266,3192.01001,3222.280029,3217.01001,4509700,3217.01001,1577.5,1525.670044,1527.050049,1555.930054,2241700,1555.930054,269.7000122,262.8800049,263.0599976,267.5599976,18763200,267.5599976,,,,,
10/21/2020,118.7099991,116.4499969,116.6699982,116.8700027,89946000,116.4946442,216.9199982,213.1199951,213.1199951,214.8000031,22724900,213.7468262,3233.879883,3160,3212.5,3184.939941,4592700,3184.939941,1618.72998,1571.630005,1573.329956,1593.310059,2568300,1593.310059,283.0499878,276.3699951,279.5599976,278.730011,28998600,278.730011,,,,,
10/22/2020,118.0400009,114.5899963,117.4499969,115.75,101988000,115.3782349,216.0599976,211.6999969,213.9299927,214.8899994,22351500,213.8363647,3198.75,3121.939941,3189.870117,3176.399902,4212000,3176.399902,1621.98999,1585,1593.050049,1615.329956,1433600,1615.329956,282.4500122,275.0400085,279.8699951,278.1199951,16720000,278.1199951,,,,,
10/23/2020,116.5500031,114.2799988,116.3899994,115.0400009,82572600,114.670517,216.2799988,213.1600037,215.0299988,216.2299957,18879600,215.1697998,3205.330078,3140,3191,3204.399902,3466700,3204.399902,1642.359985,1620.51001,1626.069946,1641,1375800,1641,285.2399902,276.8200073,278.7999878,284.7900085,17535200,284.7900085,,,,,
10/26/2020,116.5500031,112.8799973,114.0100021,115.0500031,111850700,114.6804886,216.3399963,208.1000061,213.8500061,210.0800018,37111600,209.0499573,3282.97998,3153.300049,3198.73999,3207.040039,5901200,3207.040039,1638.23999,1576.5,1625.01001,1590.449951,1853300,1590.449951,285.230011,274.2600098,283.1600037,277.1099854,21322900,277.1099854,,,,,
10/27/2020,117.2799988,114.5400009,115.4899979,116.5999985,92276800,116.2255096,214.6699982,210.3300018,211.5899963,213.25,36700300,212.204422,3291.659912,3211.300049,3224.939941,3286.330078,4291000,3286.330078,1606.844971,1582.780029,1595.670044,1604.26001,1229000,1604.26001,284.5100098,276.3099976,278.7600098,283.2900085,16287200,283.2900085,,,,,
10/28/2020,115.4300003,111.0999985,115.0500031,111.1999969,143937800,110.8428497,208.8399963,202.1000061,207.6699982,202.6799927,51195600,201.6862335,3264.02002,3162.469971,3249.300049,3162.780029,5588300,3162.780029,1561.349976,1514.619995,1559.73999,1516.619995,1834000,1516.619995,278.7900085,267.2600098,278.7900085,267.6700134,23121800,267.6700134,,,,,
10/29/2020,116.9300003,112.1999969,112.3700027,115.3199997,146129200,114.9496155,207.3600006,203.3699951,204.0700073,204.7200012,31432600,203.7162323,3257.25,3164,3201.27002,3211.01001,6596500,3211.01001,1593.709961,1522.23999,1522.359985,1567.23999,2003100,1567.23999,283.6000061,273.7799988,276.5499878,280.8299866,32368100,280.8299866,,,,,
10/30/2020,111.9899979,107.7200012,111.0599976,108.8600006,190272600,108.5103607,204.2899933,199.6199951,203.5,202.4700012,36953700,201.4772797,3167,3019,3157.75,3036.149902,8386400,3036.149902,1687,1604.459961,1672.109985,1621.01001,4329100,1621.01001,276.7000122,259.1000061,274.5,263.1099854,47247800,263.1099854,,,,,
11/2/2020,110.6800003,107.3199997,109.1100006,108.7699966,122866900,108.4206543,205.2799988,200.1199951,204.2899933,202.3300018,30842200,201.3379517,3079.709961,2950.120117,3061.73999,3004.47998,7257400,3004.47998,1660.77002,1616.030029,1628.160034,1626.030029,2535400,1626.030029,270.4700012,257.3399963,264.6000061,261.3599854,27165700,261.3599854,,,,,
11/3/2020,111.4899979,108.7300034,109.6600037,110.4400024,107624400,110.085289,208.1199951,203.1199951,203.8899994,206.4299927,27512000,205.4178467,3074.899902,2980.97998,3018.530029,3048.409912,4897900,3048.409912,1661.699951,1616.619995,1631.780029,1650.209961,1661700,1650.209961,270.0499878,260.8800049,263.1600037,265.2999878,17961900,265.2999878,,,,,
11/4/2020,115.5899963,112.3499985,114.1399994,114.9499969,138235500,114.5808029,218.3200073,212.4199982,214.0200043,216.3899994,42311800,215.32901,3244.850098,3139.72998,3159.98999,3241.159912,6839000,3241.159912,1771.36499,1706.030029,1710.280029,1749.130005,3570900,1749.130005,288.9400024,278.6199951,281,287.3800049,35364400,287.3800049,,,,,
11/5/2020,119.6200027,116.8700027,117.9499969,119.0299988,126387100,118.6476974,224.1199951,221.1499939,222.0399933,223.2899933,36080100,222.1951904,3366.800049,3288.879883,3319.969971,3322,5789300,3322,1793.640015,1750.51001,1781,1763.369995,2065800,1763.369995,297.3800049,288.9500122,291.8999939,294.6799927,23823600,294.6799927,,,,,
11/6/2020,119.1999969,116.1299973,118.3199997,118.6900024,114457900,118.5129089,224.3600006,218.0299988,222.2599945,223.7200012,25231900,222.6230774,3322,3232,3304.639893,3311.370117,4647300,3311.370117,1772.430054,1740.349976,1753.949951,1761.75,1660900,1761.75,294.6000061,288.0599976,293.9500122,293.4100037,13891000,293.4100037,,,,,
11/9/2020,121.9899979,116.0500031,120.5,116.3199997,154515300,116.1464386,228.1199951,217.8800049,224.4400024,218.3899994,44395000,217.3192139,3289,3112.110107,3231.030029,3143.73999,7190400,3143.73999,1818.060059,1760.02002,1790.900024,1763,2268300,1763,292.5799866,278.5299988,289.8699951,278.769989,25117700,278.769989,,,,,
11/10/2020,117.5899963,114.1299973,115.5500031,115.9700012,138023400,115.7969666,216.5,209.7200012,214.5,211.0099945,44045100,209.9753876,3114,3019.47998,3095.02002,3035.02002,6591000,3035.02002,1763,1717.300049,1731.089966,1740.390015,2636100,1740.390015,274,264,273.1000061,272.4299927,29067700,272.4299927,,,,,
11/11/2020,119.6299973,116.4400024,117.1900024,119.4899979,112295000,119.3117065,218.0399933,212.1999969,212.3899994,216.5500031,29440800,215.4882355,3139.149902,3050,3061.780029,3137.389893,4366900,3137.389893,1764.219971,1747.36499,1750,1752.709961,1264000,1752.709961,278.3999939,272.480011,273.4700012,276.480011,14957000,276.480011,,,,,
11/12/2020,120.5299988,118.5699997,119.6200027,119.2099991,103162300,119.0321274,219.1100006,214.4600067,217.2100067,215.4400024,21593900,214.3836823,3175.879883,3086.050049,3159.949951,3110.280029,4362000,3110.280029,1768.27002,1745.599976,1747.630005,1749.839966,1247500,1749.839966,279.75,274.4299927,277.1799927,275.0799866,12899500,275.0799866,,,,,
11/13/2020,119.6699982,117.8700027,119.4400024,119.2600021,81581900,119.0820541,217.4199982,214.1600037,216.3600006,216.5099945,18621100,215.4484253,3141.719971,3085.389893,3122,3128.810059,3756200,3128.810059,1781.040039,1744.550049,1757.630005,1777.02002,1499900,1777.02002,277.7600098,273.1000061,277.7200012,276.9500122,10391200,276.9500122,,,,,
11/16/2020,120.9899979,118.1500015,118.9199982,120.3000031,91183000,120.1205063,217.7400055,214.5200043,214.8699951,217.2299957,24953300,216.1649017,3142.699951,3072.689941,3093.199951,3131.060059,3808700,3131.060059,1799.069946,1767.689941,1771.699951,1781.380005,1246800,1781.380005,279.4100037,274.6300049,275.0499878,278.9599915,12970400,278.9599915,,,,,
11/17/2020,120.6699982,118.9599991,119.5500031,119.3899994,74271000,119.2118607,217.6799927,214.0800018,216.1000061,214.4600067,24154100,213.408493,3189.25,3135.26001,3183.540039,3135.659912,3444700,3135.659912,1785,1767,1776.939941,1770.150024,1147100,1770.150024,277.6799927,273.2900085,277.6799927,275,15040300,275,,,,,
11/18/2020,119.8199997,118,118.6100006,118.0299988,76322100,117.8538895,215.1699982,210.9299927,213.6499939,211.0800018,28372800,210.5949707,3140,3105.100098,3134,3105.459961,2916800,3105.459961,1773.469971,1746.140015,1765.22998,1746.780029,1173500,1746.780029,277.3900146,271.8399963,274.519989,271.9700012,12152900,271.9700012,,,,,
11/19/2020,119.0599976,116.8099976,117.5899963,118.6399994,74113000,118.4629822,213.0299988,209.9299927,211.3800049,212.4199982,24792700,211.9318848,3125,3080.919922,3105.310059,3117.02002,3010300,3117.02002,1769.589966,1737.005005,1738.380005,1763.920044,1249900,1763.920044,273.4700012,269.1900024,271.019989,272.9400024,12963700,272.9400024,,,,,
11/20/2020,118.7699966,117.2900009,118.6399994,117.3399963,73604300,117.164917,213.2899933,210,212.1999969,210.3899994,22843100,209.9065552,3132.889893,3098.050049,3117.02002,3099.399902,3374400,3099.399902,1774,1741.859985,1765.209961,1742.189941,2313500,1742.189941,273,269.4100037,272.5599976,269.7000122,18114700,269.7000122,,,,,
11/23/2020,117.6200027,113.75,117.1800003,113.8499985,127959300,113.6801224,212.2899933,208.1600037,210.9499969,210.1100006,25683500,209.6271973,3139.75,3065.459961,3116.699951,3098.389893,4708900,3098.389893,1753.900024,1717.719971,1749.599976,1734.859985,2161600,1734.859985,270.9500122,264.5299988,270.8900146,268.4299927,20990800,268.4299927,,,,,
11/24/2020,115.8499985,112.5899963,113.9100037,115.1699982,113874200,114.9981537,214.25,208.8600006,209.5899963,213.8600006,33979700,213.368576,3134.25,3086.26001,3100.5,3118.060059,3602100,3118.060059,1771.599976,1727.689941,1730.5,1768.880005,1578000,1768.880005,277.8200073,267.8699951,268.4899902,276.9200134,16930400,276.9200134,,,,,
11/25/2020,116.75,115.1699982,115.5500031,116.0299988,76499200,115.8568726,215.2899933,212.4600067,215.1100006,213.8699951,21012900,213.3785553,3198,3140.26001,3141.870117,3185.070068,3790400,3185.070068,1778.540039,1756.540039,1772.890015,1771.430054,1045800,1771.430054,280.1799927,272.6499939,278.1400146,275.5899963,12467000,275.5899963,,,,,
11/27/2020,117.4899979,116.2200012,116.5699997,116.5899963,46691300,116.4160309,216.2700043,214.0399933,214.8500061,215.2299957,14512200,214.7354279,3216.189941,3190.050049,3211.26001,3195.340088,2392900,3195.340088,1804,1772.439941,1773.089966,1793.189941,884900,1793.189941,279.1300049,274.8200073,277.3900146,277.8099976,7808400,277.8099976,,,,,
11/30/2020,120.9700012,116.8099976,116.9700012,119.0500031,169410200,118.8723679,214.7599945,210.8399963,214.1000061,214.0700073,33064800,213.5780945,3228.389893,3125.550049,3208.47998,3168.040039,4063900,3168.040039,1788.064941,1755,1781.18396,1760.73999,1823800,1760.73999,277.7000122,271.0100098,276.0299988,276.9700012,16693300,276.9700012,,,,,
12/1/2020,123.4700012,120.0100021,121.0100021,122.7200012,127728200,122.5368958,217.3200073,213.3500061,214.5099945,216.2100067,30904500,215.7131805,3248.949951,3157.179932,3188.5,3220.080078,4537000,3220.080078,1824.829956,1769.369995,1774.369995,1798.099976,1736900,1798.099976,289.2999878,278.9599915,279.1600037,286.5499878,20738900,286.5499878,,,,,
12/2/2020,123.3700027,120.8899994,122.0199966,123.0800018,89004200,122.8963547,215.4700012,212.8000031,214.8800049,215.3699951,23724500,214.8751068,3232,3173.26001,3221.649902,3203.530029,3129300,3203.530029,1835.650024,1789.473022,1798.099976,1827.949951,1222000,1827.949951,291.7799988,280.8299866,285.3599854,287.519989,17361600,287.519989,,,,,
12/3/2020,123.7799988,122.2099991,123.5199966,122.9400024,78967600,122.7565689,216.3800049,213.6499939,214.6100006,214.2400055,25120900,213.7477112,3228.639893,3181.310059,3205.459961,3186.72998,2892000,3186.72998,1847.199951,1822.650024,1824.01001,1826.77002,1227300,1826.77002,286.6499939,281.0700073,286.25,281.8500061,12921700,281.8500061,,,,,
12/4/2020,122.8600006,121.5199966,122.5999985,122.25,78260400,122.0675964,215.3800049,213.1799927,214.2200012,214.3600006,24666000,213.8674316,3198.209961,3158.76001,3198.209961,3162.580078,2913600,3162.580078,1833.160034,1816.98999,1824.52002,1827.98999,1378200,1827.98999,283.4599915,279.2999878,280.2999878,279.7000122,10880300,279.7000122,,,,,
12/7/2020,124.5699997,122.25,122.3099976,123.75,86712000,123.5653534,215.5399933,212.9900055,214.3699951,214.2899933,24620000,213.7975769,3180.76001,3141.689941,3156.47998,3158,2751300,3158,1832.369995,1805.780029,1819,1819.47998,1320900,1819.47998,288.4899902,278.2000122,279.1900024,285.5799866,13007700,285.5799866,,,,,
12/8/2020,124.9800034,123.0899963,124.3700027,124.3799973,82225500,124.1944122,216.9499969,212.8899994,213.9700012,216.0099945,23284100,215.5136261,3184.129883,3120.02002,3158.899902,3177.290039,3286300,3177.290039,1821.900024,1796.204956,1810.099976,1818.550049,1096300,1818.550049,286.4299927,281.5499878,286.0100098,283.3999939,10747700,283.3999939,,,,,
12/9/2020,125.9499969,121,124.5299988,121.7799988,115089200,121.5982895,215.2299957,211.2100067,215.1600037,211.8000031,32440600,211.3133087,3174.429932,3088,3167.889893,3104.199951,4100800,3104.199951,1834.27002,1767.810059,1812.01001,1784.130005,1507600,1784.130005,287.6300049,271.75,283.6600037,277.9200134,25189700,277.9200134,,,,,
12/10/2020,123.8700027,120.1500015,120.5,123.2399979,81312200,123.0561142,213.0800018,210.3600006,211.7700043,210.5200043,26733300,210.0362549,3142.100098,3076,3088.98999,3101.48999,3030200,3101.48999,1781.310059,1740.319946,1769.800049,1775.329956,1362800,1775.329956,278.730011,271.8599854,275.5400085,277.1199951,20065100,277.1199951,,,,,
12/11/2020,122.7600021,120.5500031,122.4300003,122.4100037,86939800,122.227356,213.3200073,209.1100006,210.0500031,213.2599945,30979400,212.7699432,3118.669922,3072.820068,3096.659912,3116.419922,3064700,3116.419922,1784.449951,1760,1763.060059,1781.77002,1220700,1781.77002,276.480011,270.25,274.5299988,273.5499878,14391400,273.5499878,,,,,
12/14/2020,123.3499985,121.5400009,122.5999985,121.7799988,79184500,121.5982895,216.2100067,212.8800049,213.1000061,214.1999969,28798400,213.7077942,3190.469971,3126,3143,3156.969971,4155800,3156.969971,1797.390015,1757.214966,1775,1760.060059,1600200,1760.060059,277.2200012,271.5599976,273.3699951,274.1900024,16376900,274.1900024,,,,,
12/15/2020,127.9000015,124.1299973,124.3399963,127.8799973,157243700,127.6891861,215.4199982,212.2400055,215.1699982,214.1300049,27000600,213.6379547,3188.5,3130.48999,3181.01001,3165.120117,3319500,3165.120117,1771.420044,1749.949951,1764.420044,1767.77002,1482300,1767.77002,276.0799866,267.4700012,274.8299866,275.5499878,23979500,275.5499878,,,,,
12/16/2020,128.3699951,126.5599976,127.4100037,127.8099976,98208600,127.6192932,220.1100006,214.7200012,214.75,219.2799988,35023300,218.776123,3247,3163.679932,3176.01001,3240.959961,4427600,3240.959961,1773,1756.079956,1772.880005,1763,1513500,1763,277.8599854,272.5100098,274.7600098,275.6700134,15885000,275.6700134,,,,,
12/17/2020,129.5800018,128.0399933,128.8999939,128.6999969,94359800,128.5079651,220.8899994,217.9199982,219.8699951,219.4199982,32515800,218.915802,3263.51001,3221,3250,3236.080078,3474300,3236.080078,1771.784058,1738.660034,1768.51001,1747.900024,1624700,1747.900024,280.4400024,273.6099854,277.0700073,274.480011,16377800,274.480011,,,,,
12/18/2020,129.1000061,126.1200027,128.9600067,126.6600037,192541500,126.4710159,219.6900024,216.0200043,218.5899963,218.5899963,63354900,218.0877075,3249.419922,3171.600098,3243.98999,3201.649902,5995700,3201.649902,1755.109985,1720.219971,1754.180054,1731.01001,4016400,1731.01001,278,271.1400146,275.769989,276.3999939,26693200,276.3999939,,,,,
12/21/2020,128.3099976,123.4499969,125.0199966,128.2299957,121251600,128.0386658,224,217.2799988,217.5500031,222.5899963,37181900,222.0785065,3226.969971,3166,3200.01001,3206.179932,3836800,3206.179932,1740.849976,1699,1713.51001,1739.369995,1828400,1739.369995,274.6700134,267.7900085,272.980011,272.7900085,16553700,272.7900085,,,,,
12/22/2020,134.4100037,129.6499939,131.6100006,131.8800049,168904800,131.6832275,225.6300049,221.8500061,222.6900024,223.9400024,22612200,223.425415,3222,3180.080078,3202.840088,3206.52002,2369400,3206.52002,1737.405029,1712.574951,1734.430054,1723.5,936700,1723.5,271.5,264.6300049,271.5,267.0899963,17312900,267.0899963,,,,,
12/23/2020,132.4299927,130.7799988,132.1600037,130.9600067,88223700,130.7646027,223.5599976,220.8000031,223.1100006,221.0200043,18699600,220.5121307,3210.129883,3184.169922,3205,3185.27002,2093800,3185.27002,1747.98999,1725.040039,1728.109985,1732.380005,1033800,1732.380005,272.1700134,266.230011,266.8900146,268.1099854,14329000,268.1099854,,,,,
12/24/2020,133.4600067,131.1000061,131.3200073,131.9700012,54930100,131.7730865,223.6100006,221.1999969,221.4199982,222.75,10550600,222.2381439,3202,3169,3193.899902,3172.689941,1451900,3172.689941,1746,1729.109985,1735,1738.849976,346800,1738.849976,270.3999939,266.2000122,268.8800049,267.3999939,6702000,267.3999939,,,,,
12/28/2020,137.3399963,133.5099945,133.9900055,136.6900024,124486200,136.4860535,226.0299988,223.0200043,224.4499969,224.9600067,17933500,224.4430695,3304,3172.689941,3194,3283.959961,5686800,3283.959961,1790.728027,1746.334961,1751.63501,1776.089966,1393000,1776.089966,277.2999878,265.6600037,268.7399902,277,23299700,277,,,,,
12/29/2020,138.7899933,134.3399963,138.0500031,134.8699951,121047300,134.6687622,227.1799927,223.5800018,226.3099976,224.1499939,17403200,223.6349182,3350.649902,3281.219971,3309.939941,3322,4872900,3322,1792.439941,1756.089966,1787.790039,1758.719971,1299400,1758.719971,280.5100098,276.2799988,276.9500122,276.7799988,16383000,276.7799988,,,,,
12/30/2020,135.9900055,133.3999939,135.5800018,133.7200012,96452100,133.5204773,225.6300049,221.4700012,225.2299957,221.6799927,20272300,221.1705933,3342.100098,3282.469971,3341,3285.850098,3209300,3285.850098,1765.094971,1725.599976,1762.01001,1739.52002,1306100,1739.52002,278.0799866,271.7099915,277.9500122,271.8699951,11803800,271.8699951,,,,,
12/31/2020,134.7400055,131.7200012,134.0800018,132.6900024,99116600,132.4920197,223,219.6799927,221.6999969,222.4199982,20942100,221.908905,3282.919922,3241.199951,3275,3256.929932,2957200,3256.929932,1758.930054,1735.420044,1735.420044,1751.880005,1011900,1751.880005,277.0899963,269.8099976,272,273.1600037,12900400,273.1600037,,,,,
1/4/2021,133.6100006,126.7600021,133.5200043,129.4100037,143301900,129.2169189,223,214.8099976,222.5299988,217.6900024,37130100,217.1897736,3272,3144.02002,3270,3186.629883,4411400,3186.629883,1760.650024,1707.849976,1757.540039,1728.23999,1901900,1728.23999,275,265.2000122,274.7799988,268.9400024,15106100,268.9400024,,,,,
1/5/2021,131.7400055,128.4299927,128.8899994,131.0099945,97664900,130.8145142,218.5200043,215.6999969,217.2599945,217.8999939,23823000,217.399292,3223.379883,3165.060059,3166.01001,3218.51001,2655500,3218.51001,1747.670044,1718.015015,1725,1740.920044,1145300,1740.920044,272.3999939,268.2099915,268.2900085,270.9700012,9871600,270.9700012,,,,,
1/6/2021,131.0500031,126.3799973,127.7200012,126.5999985,155088000,126.4111023,216.4900055,211.9400024,212.1699982,212.25,35930700,211.7622681,3197.51001,3131.159912,3146.47998,3138.379883,4394800,3138.379883,1748,1699,1702.630005,1735.290039,2602100,1735.290039,267.75,260.0100098,262,263.3099976,24354100,263.3099976,,,,,
1/7/2021,131.6300049,127.8600006,128.3600006,130.9199982,109578200,130.7246552,219.3399963,213.7100067,214.0399933,218.2899933,27694500,217.7883911,3208.540039,3155,3157,3162.159912,3514500,3162.159912,1788.400024,1737.050049,1740.060059,1787.25,2265000,1787.25,271.6099854,264.7799988,265.8999939,268.7399902,15789800,268.7399902,,,,,
1/8/2021,132.6300049,130.2299957,132.4299927,132.0500031,105158200,131.8529663,220.5800018,217.0299988,218.6799927,219.6199951,22956200,219.1153412,3190.639893,3142.199951,3180,3182.699951,3537700,3182.699951,1809.839966,1773.535034,1787.97998,1807.209961,2050600,1807.209961,268.9500122,263.1799927,268.3099976,267.5700073,18528300,267.5700073,,,,,
1/11/2021,130.1699982,128.5,129.1900024,128.9799957,100384500,128.7875519,218.9100037,216.7299957,218.4700012,217.4900055,23031300,216.9902344,3156.379883,3110,3148.01001,3114.209961,3683400,3114.209961,1794.314941,1760.52002,1786.069946,1766.719971,1209700,1766.719971,263.4700012,255.8999939,260.480011,256.8399963,30412300,256.8399963,,,,,
1/12/2021,129.6900024,126.8600006,128.5,128.8000031,91951100,128.6078186,217.1000061,213.3200073,216.5,214.9299927,23249300,214.4361115,3142.139893,3086,3120,3120.830078,3514600,3120.830078,1778.040039,1725.310059,1753.920044,1746.550049,1357000,1746.550049,259.7200012,250.3000031,256.6300049,251.0899963,26383500,251.0899963,,,,,
1/13/2021,131.4499969,128.4900055,128.7599945,130.8899994,88636800,130.6947021,216.7599945,213.9299927,214.0200043,216.3399963,20087100,215.8428802,3189.949951,3122.080078,3128.439941,3165.889893,3321200,3165.889893,1765.035034,1738.01001,1738.579956,1754.400024,1094100,1754.400024,253.9499969,249.1999969,251.5500031,251.6399994,19528900,251.6399994,,,,,
1/14/2021,131,128.7599945,130.8000031,128.9100037,90221800,128.7176666,217.4600067,212.7400055,215.9100037,213.0200043,29480800,212.5305176,3178,3120.590088,3167.52002,3127.469971,3070900,3127.469971,1775.01001,1733.400024,1753.619995,1740.180054,1179500,1740.180054,255.0299988,244.6100006,253.3999939,245.6399994,29739400,245.6399994,,,,,
1/15/2021,130.2200012,127,128.7799988,127.1399994,111598500,126.9502945,214.5099945,212.0299988,213.5200043,212.6499939,31746500,212.1613464,3142.550049,3095.169922,3123.02002,3104.25,4244000,3104.25,1756,1721.550049,1738.189941,1736.189941,1342200,1736.189941,253.8600006,247.1600037,247.8999939,251.3600006,24942900,251.3600006,,,,,
1/19/2021,128.7100067,126.9400024,127.7799988,127.8300018,90757300,127.639267,216.9799957,212.6300049,213.75,216.4400024,30480900,215.9426422,3145,3096,3107,3120.76001,3305100,3120.76001,1809.275024,1741.459961,1752.25,1790.859985,1734600,1790.859985,262.2000122,252.7200012,256.8999939,261.1000061,28028500,261.1000061,,,,,
1/20/2021,132.4900055,128.5500031,128.6600037,132.0299988,104319500,131.8329926,225.7899933,217.2899933,217.6999969,224.3399963,37777300,223.8244934,3279.800049,3175,3181.98999,3263.379883,5309800,3263.379883,1903.709961,1825.530029,1831.459961,1886.900024,2490300,1886.900024,270.3200073,263.6000061,268.9299927,267.480011,25199900,267.480011,,,,,
1/21/2021,139.6699982,133.5899963,133.8000031,136.8699951,120150900,136.6657715,226.3000031,222.4199982,224.6999969,224.9700012,30709400,224.4530487,3348.550049,3289.570068,3293,3306.98999,4936100,3306.98999,1934.859985,1887.109985,1898,1891.25,2063900,1891.25,273.6000061,267.4899902,269.2600098,272.8699951,20838700,272.8699951,,,,,
1/22/2021,139.8500061,135.0200043,136.2799988,139.0700073,114459400,138.8625031,230.0700073,225.8000031,227.0800018,225.9499969,30172700,225.4307861,3321.909912,3283.159912,3304.310059,3292.22998,2821900,3292.22998,1910.949951,1881.76001,1895.680054,1901.050049,1272100,1901.050049,278.4700012,272,272.0100098,274.5,21954000,274.5,,,,,
1/25/2021,145.0899963,136.5399933,143.0700073,142.9199982,157611700,142.7067566,229.7799988,224.2200012,229.1199951,229.5299988,33152100,229.0025635,3363.889893,3243.149902,3328.5,3294,3749800,3294,1929.579956,1867.530029,1920.670044,1899.400024,1927300,1899.400024,280.1000061,271.5100098,278.1400146,278.0100098,19087000,278.0100098,,,,,
1/26/2021,144.3000031,141.3699951,143.6000061,143.1600037,98390600,142.9463959,234.1799927,230.0800018,231.8600006,232.3300018,49169600,231.7961426,3338,3282.870117,3296.360107,3326.129883,2955200,3326.129883,1925,1884.244995,1888.839966,1917.23999,1313100,1917.23999,285.3900146,277.8099976,278.1400146,282.0499878,19373600,282.0499878,,,,,
1/27/2021,144.3000031,140.4100037,143.4299927,142.0599976,140843800,141.8480377,240.4400024,230.1399994,238,232.8999939,69870600,232.3648224,3346.52002,3207.080078,3341.48999,3232.580078,4660200,3232.580078,1890,1809,1882.530029,1830.790039,2748300,1830.790039,283.4500122,268.1199951,282.5299988,272.1400146,35346200,272.1400146,,,,,
1/28/2021,141.9900055,136.6999969,139.5200043,137.0899963,142621100,136.8854523,242.6399994,235.0899963,235.6100006,238.9299927,49111200,238.3809662,3301.679932,3228.689941,3235.040039,3237.620117,3149200,3237.620117,1898.829956,1842.640015,1843.939941,1863.109985,1773100,1863.109985,286.7900085,264.7000122,277.1799927,265,37758800,265,,,,,
1/29/2021,136.7400055,130.2100067,135.8300018,131.9600067,177523800,131.7631073,238.0200043,231.3500061,235.9900055,231.9600067,42503100,231.4269867,3236.98999,3184.550049,3230,3206.199951,4293600,3206.199951,1857.280029,1810.199951,1846.170044,1835.73999,1612600,1835.73999,266.5599976,254.8500061,265.2999878,258.3299866,30389500,258.3299866,,,,,
2/1/2021,135.3800049,130.9299927,133.75,134.1399994,106239800,133.9398499,242.5,232.4299927,235.0599976,239.6499939,33314200,239.0993042,3350.26001,3235.030029,3242.360107,3342.879883,4160200,3342.879883,1922.391968,1850.930054,1853.569946,1901.349976,1602200,1901.349976,264.1700134,254.9100037,259.519989,262.0100098,22914300,262.0100098,,,,,
